n,j,u[n][j],exact,error
154,2,0.001413,0.001345,4.788417
154,3,0.001945,0.001852,4.788417
154,4,0.002286,0.002177,4.788417
154,5,0.002404,0.002289,4.788417
154,6,0.002286,0.002177,4.788417
154,7,0.001945,0.001852,4.788417
154,8,0.001413,0.001345,4.788417
154,9,0.000743,0.000707,4.788417
154,10,0.000000,0.000000,0.000000
155,0,0.000000,0.000000,0.000000
155,1,0.000714,0.000680,4.818749
155,2,0.001359,0.001293,4.818749
155,3,0.001870,0.001780,4.818749
155,4,0.002199,0.002093,4.818749
155,5,0.002312,0.002200,4.818749
155,6,0.002199,0.002093,4.818749
155,7,0.001870,0.001780,4.818749
155,8,0.001359,0.001293,4.818749
155,9,0.000714,0.000680,4.818749
155,10,0.000000,0.000000,0.000000
156,0,0.000000,0.000000,0.000000
156,1,0.000687,0.000654,4.849072
156,2,0.001307,0.001243,4.849072
156,3,0.001798,0.001711,4.849072
156,4,0.002114,0.002012,4.849072
156,5,0.002223,0.002115,4.849072
156,6,0.002114,0.002012,4.849072
156,7,0.001798,0.001711,4.849072
156,8,0.001307,0.001243,4.849072
156,9,0.000687,0.000654,4.849072
156,10,0.000000,0.000000,0.000000
157,0,0.000000,0.000000,0.000000
157,1,0.000661,0.000628,4.879384
157,2,0.001256,0.001195,4.879384
157,3,0.001729,0.001645,4.879384
157,4,0.002033,0.001934,4.879384
157,5,0.002138,0.002033,4.879384
157,6,0.002033,0.001934,4.879384
157,7,0.001729,0.001645,4.879384
157,8,0.001256,0.001195,4.879384
157,9,0.000661,0.000628,4.879384
157,10,0.000000,0.000000,0.000000
158,0,0.000000,0.000000,0.000000
158,1,0.000635,0.000604,4.909688
158,2,0.001208,0.001149,4.909688
158,3,0.001663,0.001581,4.909688
158,4,0.001955,0.001859,4.909688
158,5,0.002055,0.001955,4.909688
158,6,0.001955,0.001859,4.909688
158,7,0.001663,0.001581,4.909688
158,8,0.001208,0.001149,4.909688
158,9,0.000635,0.000604,4.909688
158,10,0.000000,0.000000,0.000000
159,0,0.000000,0.000000,0.000000
159,1,0.000611,0.000581,4.939981
159,2,0.001162,0.001104,4.939981
159,3,0.001599,0.001520,4.939981
159,4,0.001880,0.001787,4.939981
159,5,0.001977,0.001879,4.939981
159,6,0.001880,0.001787,4.939981
159,7,0.001599,0.001520,4.939981
159,8,0.001162,0.001104,4.939981
159,9,0.000611,0.000581,4.939981
159,10,0.000000,0.000000,0.000000
160,0,0.000000,0.000000,0.000000
160,1,0.000587,0.000558,4.970265
160,2,0.001117,0.001062,4.970265
160,3,0.001538,0.001461,4.970265
160,4,0.001808,0.001718,4.970265
160,5,0.001901,0.001806,4.970265
160,6,0.001808,0.001718,4.970265
160,7,0.001538,0.001461,4.970265
160,8,0.001117,0.001062,4.970265
160,9,0.000587,0.000558,4.970265
160,10,0.000000,0.000000,0.000000
161,0,0.000000,0.000000,0.000000
161,1,0.000565,0.000537,5.000539
161,2,0.001074,0.001021,5.000539
161,3,0.001479,0.001405,5.000539
161,4,0.001738,0.001651,5.000539
161,5,0.001828,0.001736,5.000539
161,6,0.001738,0.001651,5.000539
161,7,0.001479,0.001405,5.000539
161,8,0.001074,0.001021,5.000539
161,9,0.000565,0.000537,5.000539
161,10,0.000000,0.000000,0.000000
162,0,0.000000,0.000000,0.000000
162,1,0.000543,0.000516,5.030804
162,2,0.001033,0.000981,5.030804
162,3,0.001422,0.001350,5.030804
162,4,0.001671,0.001587,5.030804
162,5,0.001757,0.001669,5.030804
162,6,0.001671,0.001587,5.030804
162,7,0.001422,0.001350,5.030804
162,8,0.001033,0.000981,5.030804
162,9,0.000543,0.000516,5.030804
162,10,0.000000,0.000000,0.000000
163,0,0.000000,0.000000,0.000000
163,1,0.000522,0.000496,5.061059
163,2,0.000993,0.000943,5.061059
163,3,0.001367,0.001298,5.061059
163,4,0.001607,0.001526,5.061059
163,5,0.001690,0.001604,5.061059
163,6,0.001607,0.001526,5.061059
163,7,0.001367,0.001298,5.061059
163,8,0.000993,0.000943,5.061059
163,9,0.000522,0.000496,5.061059
163,10,0.000000,0.000000,0.000000
164,0,0.000000,0.000000,0.000000
164,1,0.000502,0.000477,5.091304
164,2,0.000955,0.000907,5.091304
164,3,0.001315,0.001248,5.091304
164,4,0.001546,0.001467,5.091304
164,5,0.001625,0.001542,5.091304
164,6,0.001546,0.001467,5.091304
164,7,0.001315,0.001248,5.091304
164,8,0.000955,0.000907,5.091304
164,9,0.000502,0.000477,5.091304
164,10,0.000000,0.000000,0.000000
165,0,0.000000,0.000000,0.000000
165,1,0.000483,0.000458,5.121540
165,2,0.000919,0.000871,5.121540
165,3,0.001264,0.001199,5.121540
165,4,0.001486,0.001410,5.121540
165,5,0.001563,0.001483,5.121540
165,6,0.001486,0.001410,5.121540
165,7,0.001264,0.001199,5.121540
165,8,0.000919,0.000871,5.121540
165,9,0.000483,0.000458,5.121540
165,10,0.000000,0.000000,0.000000
166,0,0.000000,0.000000,0.000000
166,1,0.000464,0.000440,5.151766
166,2,0.000883,0.000838,5.151766
166,3,0.001216,0.001153,5.151766
166,4,0.001429,0.001355,5.151766
166,5,0.001503,0.001425,5.151766
166,6,0.001429,0.001355,5.151766
166,7,0.001216,0.001153,5.151766
166,8,0.000883,0.000838,5.151766
166,9,0.000464,0.000440,5.151766
166,10,0.000000,0.000000,0.000000
167,0,0.000000,0.000000,0.000000
167,1,0.000447,0.000423,5.181982
167,2,0.000849,0.000805,5.181982
167,3,0.001169,0.001108,5.181982
167,4,0.001374,0.001303,5.181982
167,5,0.001445,0.001370,5.181982
167,6,0.001374,0.001303,5.181982
167,7,0.001169,0.001108,5.181982
167,8,0.000849,0.000805,5.181982
167,9,0.000447,0.000423,5.181982
167,10,0.000000,0.000000,0.000000
168,0,0.000000,0.000000,0.000000
168,1,0.000429,0.000407,5.212189
168,2,0.000817,0.000774,5.212189
168,3,0.001124,0.001066,5.212189
168,4,0.001321,0.001253,5.212189
168,5,0.001389,0.001317,5.212189
168,6,0.001321,0.001253,5.212189
168,7,0.001124,0.001066,5.212189
168,8,0.000817,0.000774,5.212189
168,9,0.000429,0.000407,5.212189
168,10,0.000000,0.000000,0.000000
169,0,0.000000,0.000000,0.000000
169,1,0.000413,0.000391,5.242386
169,2,0.000785,0.000744,5.242386
169,3,0.001081,0.001024,5.242386
169,4,0.001271,0.001204,5.242386
169,5,0.001336,0.001266,5.242386
169,6,0.001271,0.001204,5.242386
169,7,0.001081,0.001024,5.242386
169,8,0.000785,0.000744,5.242386
169,9,0.000413,0.000391,5.242386
169,10,0.000000,0.000000,0.000000
170,0,0.000000,0.000000,0.000000
170,1,0.000397,0.000376,5.272574
170,2,0.000755,0.000715,5.272574
170,3,0.001039,0.000985,5.272574
170,4,0.001222,0.001157,5.272574
170,5,0.001285,0.001217,5.272574
170,6,0.001222,0.001157,5.272574
170,7,0.001039,0.000985,5.272574
170,8,0.000755,0.000715,5.272574
170,9,0.000397,0.000376,5.272574
170,10,0.000000,0.000000,0.000000
171,0,0.000000,0.000000,0.000000
171,1,0.000382,0.000362,5.302752
171,2,0.000726,0.000688,5.302752
171,3,0.000999,0.000946,5.302752
171,4,0.001175,0.001113,5.302752
171,5,0.001235,0.001170,5.302752
171,6,0.001175,0.001113,5.302752
171,7,0.000999,0.000946,5.302752
171,8,0.000726,0.000688,5.302752
171,9,0.000382,0.000362,5.302752
171,10,0.000000,0.000000,0.000000
172,0,0.000000,0.000000,0.000000
172,1,0.000367,0.000348,5.332920
172,2,0.000698,0.000661,5.332920
172,3,0.000961,0.000910,5.332920
172,4,0.001130,0.001070,5.332920
172,5,0.001188,0.001125,5.332920
172,6,0.001130,0.001070,5.332920
172,7,0.000961,0.000910,5.332920
172,8,0.000698,0.000661,5.332920
172,9,0.000367,0.000348,5.332920
172,10,0.000000,0.000000,0.000000
173,0,0.000000,0.000000,0.000000
173,1,0.000353,0.000334,5.363079
173,2,0.000671,0.000635,5.363079
173,3,0.000924,0.000875,5.363079
173,4,0.001086,0.001028,5.363079
173,5,0.001142,0.001081,5.363079
173,6,0.001086,0.001028,5.363079
173,7,0.000924,0.000875,5.363079
173,8,0.000671,0.000635,5.363079
173,9,0.000353,0.000334,5.363079
173,10,0.000000,0.000000,0.000000
174,0,0.000000,0.000000,0.000000
174,1,0.000339,0.000321,5.393228
174,2,0.000646,0.000611,5.393228
174,3,0.000889,0.000841,5.393228
174,4,0.001045,0.000988,5.393228
174,5,0.001099,0.001039,5.393228
174,6,0.001045,0.000988,5.393228
174,7,0.000889,0.000841,5.393228
174,8,0.000646,0.000611,5.393228
174,9,0.000339,0.000321,5.393228
174,10,0.000000,0.000000,0.000000
175,0,0.000000,0.000000,0.000000
175,1,0.000326,0.000309,5.423367
175,2,0.000621,0.000587,5.423367
175,3,0.000855,0.000808,5.423367
175,4,0.001005,0.000950,5.423367
175,5,0.001056,0.000999,5.423367
175,6,0.001005,0.000950,5.423367
175,7,0.000855,0.000808,5.423367
175,8,0.000621,0.000587,5.423367
175,9,0.000326,0.000309,5.423367
175,10,0.000000,0.000000,0.000000
176,0,0.000000,0.000000,0.000000
176,1,0.000314,0.000297,5.453497
176,2,0.000597,0.000564,5.453497
176,3,0.000822,0.000777,5.453497
176,4,0.000966,0.000913,5.453497
176,5,0.001016,0.000960,5.453497
176,6,0.000966,0.000913,5.453497
176,7,0.000822,0.000777,5.453497
176,8,0.000597,0.000564,5.453497
176,9,0.000314,0.000297,5.453497
176,10,0.000000,0.000000,0.000000
177,0,0.000000,0.000000,0.000000
177,1,0.000302,0.000285,5.483617
177,2,0.000574,0.000543,5.483617
177,3,0.000790,0.000747,5.483617
177,4,0.000929,0.000878,5.483617
177,5,0.000977,0.000923,5.483617
177,6,0.000929,0.000878,5.483617
177,7,0.000790,0.000747,5.483617
177,8,0.000574,0.000543,5.483617
177,9,0.000302,0.000285,5.483617
177,10,0.000000,0.000000,0.000000
178,0,0.000000,0.000000,0.000000
178,1,0.000290,0.000274,5.513728
178,2,0.000552,0.000522,5.513728
178,3,0.000760,0.000718,5.513728
178,4,0.000893,0.000844,5.513728
178,5,0.000939,0.000887,5.513728
178,6,0.000893,0.000844,5.513728
178,7,0.000760,0.000718,5.513728
178,8,0.000552,0.000522,5.513728
178,9,0.000290,0.000274,5.513728
178,10,0.000000,0.000000,0.000000
179,0,0.000000,0.000000,0.000000
179,1,0.000279,0.000264,5.543829
179,2,0.000531,0.000501,5.543829
179,3,0.000731,0.000690,5.543829
179,4,0.000859,0.000811,5.543829
179,5,0.000903,0.000853,5.543829
179,6,0.000859,0.000811,5.543829
179,7,0.000731,0.000690,5.543829
179,8,0.000531,0.000501,5.543829
179,9,0.000279,0.000264,5.543829
179,10,0.000000,0.000000,0.000000
180,0,0.000000,0.000000,0.000000
180,1,0.000268,0.000253,5.573921
180,2,0.000510,0.000482,5.573921
180,3,0.000703,0.000663,5.573921
180,4,0.000826,0.000780,5.573921
180,5,0.000868,0.000820,5.573921
180,6,0.000826,0.000780,5.573921
180,7,0.000703,0.000663,5.573921
180,8,0.000510,0.000482,5.573921
180,9,0.000268,0.000253,5.573921
180,10,0.000000,0.000000,0.000000
181,0,0.000000,0.000000,0.000000
181,1,0.000258,0.000244,5.604003
181,2,0.000491,0.000463,5.604003
181,3,0.000676,0.000638,5.604003
181,4,0.000794,0.000750,5.604003
181,5,0.000835,0.000788,5.604003
181,6,0.000794,0.000750,5.604003
181,7,0.000676,0.000638,5.604003
181,8,0.000491,0.000463,5.604003
181,9,0.000258,0.000244,5.604003
181,10,0.000000,0.000000,0.000000
182,0,0.000000,0.000000,0.000000
182,1,0.000248,0.000234,5.634075
182,2,0.000472,0.000445,5.634075
182,3,0.000650,0.000613,5.634075
182,4,0.000764,0.000721,5.634075
182,5,0.000803,0.000758,5.634075
182,6,0.000764,0.000721,5.634075
182,7,0.000650,0.000613,5.634075
182,8,0.000472,0.000445,5.634075
182,9,0.000248,0.000234,5.634075
182,10,0.000000,0.000000,0.000000
183,0,0.000000,0.000000,0.000000
183,1,0.000239,0.000225,5.664138
183,2,0.000454,0.000428,5.664138
183,3,0.000625,0.000589,5.664138
183,4,0.000734,0.000693,5.664138
183,5,0.000772,0.000728,5.664138
183,6,0.000734,0.000693,5.664138
183,7,0.000625,0.000589,5.664138
183,8,0.000454,0.000428,5.664138
183,9,0.000239,0.000225,5.664138
183,10,0.000000,0.000000,0.000000
184,0,0.000000,0.000000,0.000000
184,1,0.000229,0.000216,5.694191
184,2,0.000436,0.000412,5.694191
184,3,0.000601,0.000567,5.694191
184,4,0.000706,0.000666,5.694191
184,5,0.000743,0.000700,5.694191
184,6,0.000706,0.000666,5.694191
184,7,0.000601,0.000567,5.694191
184,8,0.000436,0.000412,5.694191
184,9,0.000229,0.000216,5.694191
184,10,0.000000,0.000000,0.000000
185,0,0.000000,0.000000,0.000000
185,1,0.000221,0.000208,5.724234
185,2,0.000420,0.000396,5.724234
185,3,0.000578,0.000545,5.724234
185,4,0.000679,0.000640,5.724234
185,5,0.000714,0.000673,5.724234
185,6,0.000679,0.000640,5.724234
185,7,0.000578,0.000545,5.724234
185,8,0.000420,0.000396,5.724234
185,9,0.000221,0.000208,5.724234
185,10,0.000000,0.000000,0.000000
186,0,0.000000,0.000000,0.000000
186,1,0.000212,0.000200,5.754268
186,2,0.000404,0.000380,5.754268
186,3,0.000555,0.000524,5.754268
186,4,0.000653,0.000615,5.754268
186,5,0.000687,0.000647,5.754268
186,6,0.000653,0.000615,5.754268
186,7,0.000555,0.000524,5.754268
186,8,0.000404,0.000380,5.754268
186,9,0.000212,0.000200,5.754268
186,10,0.000000,0.000000,0.000000
187,0,0.000000,0.000000,0.000000
187,1,0.000204,0.000192,5.784293
187,2,0.000388,0.000366,5.784293
187,3,0.000534,0.000503,5.784293
187,4,0.000628,0.000592,5.784293
187,5,0.000660,0.000622,5.784293
187,6,0.000628,0.000592,5.784293
187,7,0.000534,0.000503,5.784293
187,8,0.000388,0.000366,5.784293
187,9,0.000204,0.000192,5.784293
187,10,0.000000,0.000000,0.000000
188,0,0.000000,0.000000,0.000000
188,1,0.000196,0.000185,5.814308
188,2,0.000373,0.000351,5.814308
188,3,0.000514,0.000484,5.814308
188,4,0.000604,0.000569,5.814308
188,5,0.000635,0.000598,5.814308
188,6,0.000604,0.000569,5.814308
188,7,0.000514,0.000484,5.814308
188,8,0.000373,0.000351,5.814308
188,9,0.000196,0.000185,5.814308
188,10,0.000000,0.000000,0.000000
189,0,0.000000,0.000000,0.000000
189,1,0.000189,0.000178,5.844313
189,2,0.000359,0.000338,5.844313
189,3,0.000494,0.000465,5.844313
189,4,0.000581,0.000547,5.844313
189,5,0.000611,0.000575,5.844313
189,6,0.000581,0.000547,5.844313
189,7,0.000494,0.000465,5.844313
189,8,0.000359,0.000338,5.844313
189,9,0.000189,0.000178,5.844313
189,10,0.000000,0.000000,0.000000
190,0,0.000000,0.000000,0.000000
190,1,0.000181,0.000171,5.874309
190,2,0.000345,0.000325,5.874309
190,3,0.000475,0.000447,5.874309
190,4,0.000558,0.000526,5.874309
190,5,0.000587,0.000553,5.874309
190,6,0.000558,0.000526,5.874309
190,7,0.000475,0.000447,5.874309
190,8,0.000345,0.000325,5.874309
190,9,0.000181,0.000171,5.874309
190,10,0.000000,0.000000,0.000000
191,0,0.000000,0.000000,0.000000
191,1,0.000174,0.000164,5.904295
191,2,0.000332,0.000312,5.904295
191,3,0.000457,0.000430,5.904295
191,4,0.000537,0.000505,5.904295
191,5,0.000565,0.000531,5.904295
191,6,0.000537,0.000505,5.904295
191,7,0.000457,0.000430,5.904295
191,8,0.000332,0.000312,5.904295
191,9,0.000174,0.000164,5.904295
191,10,0.000000,0.000000,0.000000
192,0,0.000000,0.000000,0.000000
192,1,0.000168,0.000158,5.934272
192,2,0.000319,0.000300,5.934272
192,3,0.000439,0.000413,5.934272
192,4,0.000516,0.000486,5.934272
192,5,0.000543,0.000511,5.934272
192,6,0.000516,0.000486,5.934272
192,7,0.000439,0.000413,5.934272
192,8,0.000319,0.000300,5.934272
192,9,0.000168,0.000158,5.934272
192,10,0.000000,0.000000,0.000000
193,0,0.000000,0.000000,0.000000
193,1,0.000161,0.000152,5.964239
193,2,0.000307,0.000289,5.964239
193,3,0.000422,0.000397,5.964239
193,4,0.000496,0.000467,5.964239
193,5,0.000522,0.000491,5.964239
193,6,0.000496,0.000467,5.964239
193,7,0.000422,0.000397,5.964239
193,8,0.000307,0.000289,5.964239
193,9,0.000161,0.000152,5.964239
193,10,0.000000,0.000000,0.000000
194,0,0.000000,0.000000,0.000000
194,1,0.000155,0.000146,5.994197
194,2,0.000295,0.000277,5.994197
194,3,0.000406,0.000382,5.994197
194,4,0.000477,0.000449,5.994197
194,5,0.000502,0.000472,5.994197
194,6,0.000477,0.000449,5.994197
194,7,0.000406,0.000382,5.994197
194,8,0.000295,0.000277,5.994197
194,9,0.000155,0.000146,5.994197
194,10,0.000000,0.000000,0.000000
195,0,0.000000,0.000000,0.000000
195,1,0.000149,0.000140,6.024145
195,2,0.000284,0.000267,6.024145
195,3,0.000390,0.000367,6.024145
195,4,0.000459,0.000431,6.024145
195,5,0.000483,0.000454,6.024145
195,6,0.000459,0.000431,6.024145
195,7,0.000390,0.000367,6.024145
195,8,0.000284,0.000267,6.024145
195,9,0.000149,0.000140,6.024145
195,10,0.000000,0.000000,0.000000
196,0,0.000000,0.000000,0.000000
196,1,0.000143,0.000135,6.054083
196,2,0.000273,0.000256,6.054083
196,3,0.000375,0.000353,6.054083
196,4,0.000441,0.000415,6.054083
196,5,0.000464,0.000436,6.054083
196,6,0.000441,0.000415,6.054083
196,7,0.000375,0.000353,6.054083
196,8,0.000273,0.000256,6.054083
196,9,0.000143,0.000135,6.054083
196,10,0.000000,0.000000,0.000000
197,0,0.000000,0.000000,0.000000
197,1,0.000138,0.000130,6.084012
197,2,0.000262,0.000246,6.084012
197,3,0.000361,0.000339,6.084012
197,4,0.000424,0.000399,6.084012
197,5,0.000446,0.000419,6.084012
197,6,0.000424,0.000399,6.084012
197,7,0.000361,0.000339,6.084012
197,8,0.000262,0.000246,6.084012
197,9,0.000138,0.000130,6.084012
197,10,0.000000,0.000000,0.000000
198,0,0.000000,0.000000,0.000000
198,1,0.000133,0.000125,6.113931
198,2,0.000252,0.000237,6.113931
198,3,0.000347,0.000326,6.113931
198,4,0.000408,0.000383,6.113931
198,5,0.000429,0.000403,6.113931
198,6,0.000408,0.000383,6.113931
198,7,0.000347,0.000326,6.113931
198,8,0.000252,0.000237,6.113931
198,9,0.000133,0.000125,6.113931
198,10,0.000000,0.000000,0.000000
199,0,0.000000,0.000000,0.000000
199,1,0.000128,0.000120,6.143841
199,2,0.000243,0.000228,6.143841
199,3,0.000334,0.000313,6.143841
199,4,0.000392,0.000368,6.143841
199,5,0.000413,0.000387,6.143841
199,6,0.000392,0.000368,6.143841
199,7,0.000334,0.000313,6.143841
199,8,0.000243,0.000228,6.143841
199,9,0.000128,0.000120,6.143841
199,10,0.000000,0.000000,0.000000
200,0,0.000000,0.000000,0.000000
200,1,0.000123,0.000115,6.173742
200,2,0.000233,0.000219,6.173742
200,3,0.000321,0.000301,6.173742
200,4,0.000377,0.000354,6.173742
200,5,0.000397,0.000372,6.173742
200,6,0.000377,0.000354,6.173742
200,7,0.000321,0.000301,6.173742
200,8,0.000233,0.000219,6.173742
200,9,0.000123,0.000115,6.173742
200,10,0.000000,0.000000,0.000000
201,0,0.000000,0.000000,0.000000
201,1,0.000118,0.000111,6.203633
201,2,0.000224,0.000210,6.203633
201,3,0.000309,0.000290,6.203633
201,4,0.000363,0.000340,6.203633
201,5,0.000382,0.000358,6.203633
201,6,0.000363,0.000340,6.203633
201,7,0.000309,0.000290,6.203633
201,8,0.000224,0.000210,6.203633
201,9,0.000118,0.000111,6.203633
201,10,0.000000,0.000000,0.000000
202,0,0.000000,0.000000,0.000000
202,1,0.000113,0.000106,6.233514
202,2,0.000216,0.000202,6.233514
202,3,0.000297,0.000278,6.233514
202,4,0.000349,0.000327,6.233514
202,5,0.000367,0.000344,6.233514
202,6,0.000349,0.000327,6.233514
202,7,0.000297,0.000278,6.233514
202,8,0.000216,0.000202,6.233514
202,9,0.000113,0.000106,6.233514
202,10,0.000000,0.000000,0.000000
203,0,0.000000,0.000000,0.000000
203,1,0.000109,0.000102,6.263386
203,2,0.000207,0.000194,6.263386
203,3,0.000285,0.000268,6.263386
203,4,0.000336,0.000315,6.263386
203,5,0.000353,0.000331,6.263386
203,6,0.000336,0.000315,6.263386
203,7,0.000285,0.000268,6.263386
203,8,0.000207,0.000194,6.263386
203,9,0.000109,0.000102,6.263386
203,10,0.000000,0.000000,0.000000
204,0,0.000000,0.000000,0.000000
204,1,0.000105,0.000098,6.293248
204,2,0.000199,0.000187,6.293248
204,3,0.000275,0.000257,6.293248
204,4,0.000323,0.000302,6.293248
204,5,0.000339,0.000318,6.293248
