n,j,u[n][j],exact,error
204,6,0.000323,0.000302,6.293248
204,7,0.000275,0.000257,6.293248
204,8,0.000199,0.000187,6.293248
204,9,0.000105,0.000098,6.293248
204,10,0.000000,0.000000,0.000000
205,0,0.000000,0.000000,0.000000
205,1,0.000101,0.000094,6.323101
205,2,0.000192,0.000180,6.323101
205,3,0.000264,0.000247,6.323101
205,4,0.000310,0.000291,6.323101
205,5,0.000326,0.000306,6.323101
205,6,0.000310,0.000291,6.323101
205,7,0.000264,0.000247,6.323101
205,8,0.000192,0.000180,6.323101
205,9,0.000101,0.000094,6.323101
205,10,0.000000,0.000000,0.000000
206,0,0.000000,0.000000,0.000000
206,1,0.000097,0.000091,6.352944
206,2,0.000184,0.000173,6.352944
206,3,0.000254,0.000238,6.352944
206,4,0.000298,0.000279,6.352944
206,5,0.000314,0.000294,6.352944
206,6,0.000298,0.000279,6.352944
206,7,0.000254,0.000238,6.352944
206,8,0.000184,0.000173,6.352944
206,9,0.000097,0.000091,6.352944
206,10,0.000000,0.000000,0.000000
207,0,0.000000,0.000000,0.000000
207,1,0.000093,0.000087,6.382778
207,2,0.000177,0.000166,6.382778
207,3,0.000244,0.000229,6.382778
207,4,0.000287,0.000269,6.382778
207,5,0.000302,0.000282,6.382778
207,6,0.000287,0.000269,6.382778
207,7,0.000244,0.000229,6.382778
207,8,0.000177,0.000166,6.382778
207,9,0.000093,0.000087,6.382778
207,10,0.000000,0.000000,0.000000
208,0,0.000000,0.000000,0.000000
208,1,0.000090,0.000084,6.412602
208,2,0.000171,0.000160,6.412602
208,3,0.000235,0.000220,6.412602
208,4,0.000276,0.000258,6.412602
208,5,0.000290,0.000272,6.412602
208,6,0.000276,0.000258,6.412602
208,7,0.000235,0.000220,6.412602
208,8,0.000171,0.000160,6.412602
208,9,0.000090,0.000084,6.412602
208,10,0.000000,0.000000,0.000000
209,0,0.000000,0.000000,0.000000
209,1,0.000086,0.000081,6.442417
209,2,0.000164,0.000153,6.442417
209,3,0.000226,0.000211,6.442417
209,4,0.000265,0.000248,6.442417
209,5,0.000279,0.000261,6.442417
209,6,0.000265,0.000248,6.442417
209,7,0.000226,0.000211,6.442417
209,8,0.000164,0.000153,6.442417
209,9,0.000086,0.000081,6.442417
209,10,0.000000,0.000000,0.000000
210,0,0.000000,0.000000,0.000000
210,1,0.000083,0.000078,6.472222
210,2,0.000158,0.000147,6.472222
210,3,0.000217,0.000203,6.472222
210,4,0.000255,0.000239,6.472222
210,5,0.000268,0.000251,6.472222
210,6,0.000255,0.000239,6.472222
210,7,0.000217,0.000203,6.472222
210,8,0.000158,0.000147,6.472222
210,9,0.000083,0.000078,6.472222
210,10,0.000000,0.000000,0.000000
211,0,0.000000,0.000000,0.000000
211,1,0.000080,0.000075,6.502018
211,2,0.000152,0.000142,6.502018
211,3,0.000209,0.000195,6.502018
211,4,0.000245,0.000229,6.502018
211,5,0.000258,0.000241,6.502018
211,6,0.000245,0.000229,6.502018
211,7,0.000209,0.000195,6.502018
211,8,0.000152,0.000142,6.502018
211,9,0.000080,0.000075,6.502018
211,10,0.000000,0.000000,0.000000
212,0,0.000000,0.000000,0.000000
212,1,0.000077,0.000072,6.531804
212,2,0.000146,0.000136,6.531804
212,3,0.000201,0.000188,6.531804
212,4,0.000236,0.000221,6.531804
212,5,0.000248,0.000232,6.531804
212,6,0.000236,0.000221,6.531804
212,7,0.000201,0.000188,6.531804
212,8,0.000146,0.000136,6.531804
212,9,0.000077,0.000072,6.531804
212,10,0.000000,0.000000,0.000000
213,0,0.000000,0.000000,0.000000
213,1,0.000074,0.000069,6.561581
213,2,0.000140,0.000131,6.561581
213,3,0.000193,0.000180,6.561581
213,4,0.000227,0.000212,6.561581
213,5,0.000239,0.000223,6.561581
213,6,0.000227,0.000212,6.561581
213,7,0.000193,0.000180,6.561581
213,8,0.000140,0.000131,6.561581
213,9,0.000074,0.000069,6.561581
213,10,0.000000,0.000000,0.000000
214,0,0.000000,0.000000,0.000000
214,1,0.000071,0.000066,6.591348
214,2,0.000135,0.000126,6.591348
214,3,0.000186,0.000173,6.591348
214,4,0.000218,0.000204,6.591348
214,5,0.000229,0.000214,6.591348
214,6,0.000218,0.000204,6.591348
214,7,0.000186,0.000173,6.591348
214,8,0.000135,0.000126,6.591348
214,9,0.000071,0.000066,6.591348
214,10,0.000000,0.000000,0.000000
215,0,0.000000,0.000000,0.000000
215,1,0.000068,0.000064,6.621106
215,2,0.000130,0.000121,6.621106
215,3,0.000178,0.000167,6.621106
215,4,0.000210,0.000196,6.621106
215,5,0.000221,0.000206,6.621106
215,6,0.000210,0.000196,6.621106
215,7,0.000178,0.000167,6.621106
215,8,0.000130,0.000121,6.621106
215,9,0.000068,0.000064,6.621106
215,10,0.000000,0.000000,0.000000
216,0,0.000000,0.000000,0.000000
216,1,0.000066,0.000061,6.650854
216,2,0.000125,0.000116,6.650854
216,3,0.000172,0.000160,6.650854
216,4,0.000202,0.000188,6.650854
216,5,0.000212,0.000198,6.650854
216,6,0.000202,0.000188,6.650854
216,7,0.000172,0.000160,6.650854
216,8,0.000125,0.000116,6.650854
216,9,0.000066,0.000061,6.650854
216,10,0.000000,0.000000,0.000000
217,0,0.000000,0.000000,0.000000
217,1,0.000063,0.000059,6.680593
217,2,0.000120,0.000112,6.680593
217,3,0.000165,0.000154,6.680593
217,4,0.000194,0.000181,6.680593
217,5,0.000204,0.000190,6.680593
217,6,0.000194,0.000181,6.680593
217,7,0.000165,0.000154,6.680593
217,8,0.000120,0.000112,6.680593
217,9,0.000063,0.000059,6.680593
217,10,0.000000,0.000000,0.000000
218,0,0.000000,0.000000,0.000000
218,1,0.000061,0.000057,6.710322
218,2,0.000115,0.000108,6.710322
218,3,0.000159,0.000148,6.710322
218,4,0.000187,0.000174,6.710322
218,5,0.000196,0.000183,6.710322
218,6,0.000187,0.000174,6.710322
218,7,0.000159,0.000148,6.710322
218,8,0.000115,0.000108,6.710322
218,9,0.000061,0.000057,6.710322
218,10,0.000000,0.000000,0.000000
219,0,0.000000,0.000000,0.000000
219,1,0.000058,0.000054,6.740042
219,2,0.000111,0.000103,6.740042
219,3,0.000153,0.000142,6.740042
219,4,0.000179,0.000167,6.740042
219,5,0.000189,0.000176,6.740042
219,6,0.000179,0.000167,6.740042
219,7,0.000153,0.000142,6.740042
219,8,0.000111,0.000103,6.740042
219,9,0.000058,0.000054,6.740042
219,10,0.000000,0.000000,0.000000
220,0,0.000000,0.000000,0.000000
220,1,0.000056,0.000052,6.769752
220,2,0.000107,0.000099,6.769752
220,3,0.000147,0.000137,6.769752
220,4,0.000172,0.000161,6.769752
220,5,0.000181,0.000169,6.769752
220,6,0.000172,0.000161,6.769752
220,7,0.000147,0.000137,6.769752
220,8,0.000107,0.000099,6.769752
220,9,0.000056,0.000052,6.769752
220,10,0.000000,0.000000,0.000000
221,0,0.000000,0.000000,0.000000
221,1,0.000054,0.000050,6.799453
221,2,0.000102,0.000096,6.799453
221,3,0.000141,0.000131,6.799453
221,4,0.000166,0.000155,6.799453
221,5,0.000174,0.000163,6.799453
221,6,0.000166,0.000155,6.799453
221,7,0.000141,0.000131,6.799453
221,8,0.000102,0.000096,6.799453
221,9,0.000054,0.000050,6.799453
221,10,0.000000,0.000000,0.000000
222,0,0.000000,0.000000,0.000000
222,1,0.000052,0.000048,6.829145
222,2,0.000099,0.000092,6.829145
222,3,0.000136,0.000126,6.829145
222,4,0.000159,0.000149,6.829145
222,5,0.000168,0.000156,6.829145
222,6,0.000159,0.000149,6.829145
222,7,0.000136,0.000126,6.829145
222,8,0.000099,0.000092,6.829145
222,9,0.000052,0.000048,6.829145
222,10,0.000000,0.000000,0.000000
223,0,0.000000,0.000000,0.000000
223,1,0.000050,0.000046,6.858827
223,2,0.000095,0.000088,6.858827
223,3,0.000130,0.000121,6.858827
223,4,0.000153,0.000143,6.858827
223,5,0.000161,0.000150,6.858827
223,6,0.000153,0.000143,6.858827
223,7,0.000130,0.000121,6.858827
223,8,0.000095,0.000088,6.858827
223,9,0.000050,0.000046,6.858827
223,10,0.000000,0.000000,0.000000
224,0,0.000000,0.000000,0.000000
224,1,0.000048,0.000045,6.888500
224,2,0.000091,0.000085,6.888500
224,3,0.000125,0.000117,6.888500
224,4,0.000147,0.000137,6.888500
224,5,0.000155,0.000144,6.888500
224,6,0.000147,0.000137,6.888500
224,7,0.000125,0.000117,6.888500
224,8,0.000091,0.000085,6.888500
224,9,0.000048,0.000045,6.888500
224,10,0.000000,0.000000,0.000000
225,0,0.000000,0.000000,0.000000
225,1,0.000046,0.000043,6.918163
225,2,0.000088,0.000082,6.918163
225,3,0.000121,0.000112,6.918163
225,4,0.000142,0.000132,6.918163
225,5,0.000149,0.000139,6.918163
225,6,0.000142,0.000132,6.918163
225,7,0.000121,0.000112,6.918163
225,8,0.000088,0.000082,6.918163
225,9,0.000046,0.000043,6.918163
225,10,0.000000,0.000000,0.000000
226,0,0.000000,0.000000,0.000000
226,1,0.000044,0.000041,6.947816
226,2,0.000084,0.000078,6.947816
226,3,0.000116,0.000108,6.947816
226,4,0.000136,0.000127,6.947816
226,5,0.000143,0.000133,6.947816
226,6,0.000136,0.000127,6.947816
226,7,0.000116,0.000108,6.947816
226,8,0.000084,0.000078,6.947816
226,9,0.000044,0.000041,6.947816
226,10,0.000000,0.000000,0.000000
227,0,0.000000,0.000000,0.000000
227,1,0.000043,0.000040,6.977461
227,2,0.000081,0.000075,6.977461
227,3,0.000112,0.000104,6.977461
227,4,0.000131,0.000122,6.977461
227,5,0.000138,0.000128,6.977461
227,6,0.000131,0.000122,6.977461
227,7,0.000112,0.000104,6.977461
227,8,0.000081,0.000075,6.977461
227,9,0.000043,0.000040,6.977461
227,10,0.000000,0.000000,0.000000
228,0,0.000000,0.000000,0.000000
228,1,0.000041,0.000038,7.007095
228,2,0.000078,0.000072,7.007095
228,3,0.000107,0.000100,7.007095
228,4,0.000126,0.000117,7.007095
228,5,0.000133,0.000123,7.007095
228,6,0.000126,0.000117,7.007095
228,7,0.000107,0.000100,7.007095
228,8,0.000078,0.000072,7.007095
228,9,0.000041,0.000038,7.007095
228,10,0.000000,0.000000,0.000000
229,0,0.000000,0.000000,0.000000
229,1,0.000039,0.000037,7.036721
229,2,0.000075,0.000070,7.036721
229,3,0.000103,0.000096,7.036721
229,4,0.000121,0.000113,7.036721
229,5,0.000127,0.000119,7.036721
229,6,0.000121,0.000113,7.036721
229,7,0.000103,0.000096,7.036721
229,8,0.000075,0.000070,7.036721
229,9,0.000039,0.000037,7.036721
229,10,0.000000,0.000000,0.000000
230,0,0.000000,0.000000,0.000000
230,1,0.000038,0.000035,7.066337
230,2,0.000072,0.000067,7.066337
230,3,0.000099,0.000092,7.066337
230,4,0.000117,0.000108,7.066337
230,5,0.000123,0.000114,7.066337
230,6,0.000117,0.000108,7.066337
230,7,0.000099,0.000092,7.066337
230,8,0.000072,0.000067,7.066337
230,9,0.000038,0.000035,7.066337
230,10,0.000000,0.000000,0.000000
231,0,0.000000,0.000000,0.000000
231,1,0.000036,0.000034,7.095943
231,2,0.000069,0.000064,7.095943
231,3,0.000095,0.000089,7.095943
231,4,0.000112,0.000104,7.095943
231,5,0.000118,0.000110,7.095943
231,6,0.000112,0.000104,7.095943
231,7,0.000095,0.000089,7.095943
231,8,0.000069,0.000064,7.095943
231,9,0.000036,0.000034,7.095943
231,10,0.000000,0.000000,0.000000
232,0,0.000000,0.000000,0.000000
232,1,0.000035,0.000033,7.125540
232,2,0.000067,0.000062,7.125540
232,3,0.000092,0.000085,7.125540
232,4,0.000108,0.000100,7.125540
232,5,0.000113,0.000105,7.125540
232,6,0.000108,0.000100,7.125540
232,7,0.000092,0.000085,7.125540
232,8,0.000067,0.000062,7.125540
232,9,0.000035,0.000033,7.125540
232,10,0.000000,0.000000,0.000000
233,0,0.000000,0.000000,0.000000
233,1,0.000034,0.000031,7.155128
233,2,0.000064,0.000059,7.155128
233,3,0.000088,0.000082,7.155128
233,4,0.000104,0.000096,7.155128
233,5,0.000109,0.000101,7.155128
233,6,0.000104,0.000096,7.155128
233,7,0.000088,0.000082,7.155128
233,8,0.000064,0.000059,7.155128
233,9,0.000034,0.000031,7.155128
233,10,0.000000,0.000000,0.000000
234,0,0.000000,0.000000,0.000000
234,1,0.000032,0.000030,7.184706
234,2,0.000062,0.000057,7.184706
234,3,0.000085,0.000079,7.184706
234,4,0.000100,0.000093,7.184706
234,5,0.000105,0.000097,7.184706
234,6,0.000100,0.000093,7.184706
234,7,0.000085,0.000079,7.184706
234,8,0.000062,0.000057,7.184706
234,9,0.000032,0.000030,7.184706
234,10,0.000000,0.000000,0.000000
235,0,0.000000,0.000000,0.000000
235,1,0.000031,0.000029,7.214275
235,2,0.000059,0.000055,7.214275
235,3,0.000082,0.000076,7.214275
235,4,0.000096,0.000089,7.214275
235,5,0.000101,0.000094,7.214275
235,6,0.000096,0.000089,7.214275
235,7,0.000082,0.000076,7.214275
235,8,0.000059,0.000055,7.214275
235,9,0.000031,0.000029,7.214275
235,10,0.000000,0.000000,0.000000
236,0,0.000000,0.000000,0.000000
236,1,0.000030,0.000028,7.243834
236,2,0.000057,0.000053,7.243834
236,3,0.000078,0.000073,7.243834
236,4,0.000092,0.000085,7.243834
236,5,0.000097,0.000090,7.243834
236,6,0.000092,0.000085,7.243834
236,7,0.000078,0.000073,7.243834
236,8,0.000057,0.000053,7.243834
236,9,0.000030,0.000028,7.243834
236,10,0.000000,0.000000,0.000000
237,0,0.000000,0.000000,0.000000
237,1,0.000029,0.000027,7.273384
237,2,0.000055,0.000051,7.273384
237,3,0.000075,0.000070,7.273384
237,4,0.000089,0.000082,7.273384
237,5,0.000093,0.000086,7.273384
237,6,0.000089,0.000082,7.273384
237,7,0.000075,0.000070,7.273384
237,8,0.000055,0.000051,7.273384
237,9,0.000029,0.000027,7.273384
237,10,0.000000,0.000000,0.000000
238,0,0.000000,0.000000,0.000000
238,1,0.000028,0.000026,7.302924
238,2,0.000053,0.000049,7.302924
238,3,0.000072,0.000067,7.302924
238,4,0.000085,0.000079,7.302924
238,5,0.000090,0.000083,7.302924
238,6,0.000085,0.000079,7.302924
238,7,0.000072,0.000067,7.302924
238,8,0.000053,0.000049,7.302924
238,9,0.000028,0.000026,7.302924
238,10,0.000000,0.000000,0.000000
239,0,0.000000,0.000000,0.000000
239,1,0.000027,0.000025,7.332456
239,2,0.000051,0.000047,7.332456
239,3,0.000070,0.000065,7.332456
239,4,0.000082,0.000076,7.332456
239,5,0.000086,0.000080,7.332456
239,6,0.000082,0.000076,7.332456
239,7,0.000070,0.000065,7.332456
239,8,0.000051,0.000047,7.332456
239,9,0.000027,0.000025,7.332456
239,10,0.000000,0.000000,0.000000
240,0,0.000000,0.000000,0.000000
240,1,0.000026,0.000024,7.361977
240,2,0.000049,0.000045,7.361977
240,3,0.000067,0.000062,7.361977
240,4,0.000079,0.000073,7.361977
240,5,0.000083,0.000077,7.361977
240,6,0.000079,0.000073,7.361977
240,7,0.000067,0.000062,7.361977
240,8,0.000049,0.000045,7.361977
240,9,0.000026,0.000024,7.361977
240,10,0.000000,0.000000,0.000000
241,0,0.000000,0.000000,0.000000
241,1,0.000025,0.000023,7.391490
241,2,0.000047,0.000043,7.391490
241,3,0.000064,0.000060,7.391490
241,4,0.000076,0.000070,7.391490
241,5,0.000080,0.000074,7.391490
241,6,0.000076,0.000070,7.391490
241,7,0.000064,0.000060,7.391490
241,8,0.000047,0.000043,7.391490
241,9,0.000025,0.000023,7.391490
241,10,0.000000,0.000000,0.000000
242,0,0.000000,0.000000,0.000000
242,1,0.000024,0.000022,7.420992
242,2,0.000045,0.000042,7.420992
242,3,0.000062,0.000057,7.420992
242,4,0.000073,0.000067,7.420992
242,5,0.000077,0.000071,7.420992
242,6,0.000073,0.000067,7.420992
242,7,0.000062,0.000057,7.420992
242,8,0.000045,0.000042,7.420992
242,9,0.000024,0.000022,7.420992
242,10,0.000000,0.000000,0.000000
243,0,0.000000,0.000000,0.000000
243,1,0.000023,0.000021,7.450486
243,2,0.000043,0.000040,7.450486
243,3,0.000060,0.000055,7.450486
243,4,0.000070,0.000065,7.450486
243,5,0.000074,0.000068,7.450486
243,6,0.000070,0.000065,7.450486
243,7,0.000060,0.000055,7.450486
243,8,0.000043,0.000040,7.450486
243,9,0.000023,0.000021,7.450486
243,10,0.000000,0.000000,0.000000
244,0,0.000000,0.000000,0.000000
244,1,0.000022,0.000020,7.479970
244,2,0.000042,0.000039,7.479970
244,3,0.000057,0.000053,7.479970
244,4,0.000067,0.000062,7.479970
244,5,0.000071,0.000066,7.479970
244,6,0.000067,0.000062,7.479970
244,7,0.000057,0.000053,7.479970
244,8,0.000042,0.000039,7.479970
244,9,0.000022,0.000020,7.479970
244,10,0.000000,0.000000,0.000000
245,0,0.000000,0.000000,0.000000
245,1,0.000021,0.000019,7.509445
245,2,0.000040,0.000037,7.509445
245,3,0.000055,0.000051,7.509445
245,4,0.000065,0.000060,7.509445
245,5,0.000068,0.000063,7.509445
245,6,0.000065,0.000060,7.509445
245,7,0.000055,0.000051,7.509445
245,8,0.000040,0.000037,7.509445
245,9,0.000021,0.000019,7.509445
245,10,0.000000,0.000000,0.000000
246,0,0.000000,0.000000,0.000000
246,1,0.000020,0.000019,7.538910
246,2,0.000039,0.000036,7.538910
246,3,0.000053,0.000049,7.538910
246,4,0.000062,0.000058,7.538910
246,5,0.000066,0.000061,7.538910
246,6,0.000062,0.000058,7.538910
246,7,0.000053,0.000049,7.538910
246,8,0.000039,0.000036,7.538910
246,9,0.000020,0.000019,7.538910
246,10,0.000000,0.000000,0.000000
247,0,0.000000,0.000000,0.000000
247,1,0.000019,0.000018,7.568366
247,2,0.000037,0.000034,7.568366
247,3,0.000051,0.000047,7.568366
247,4,0.000060,0.000055,7.568366
247,5,0.000063,0.000058,7.568366
247,6,0.000060,0.000055,7.568366
247,7,0.000051,0.000047,7.568366
247,8,0.000037,0.000034,7.568366
247,9,0.000019,0.000018,7.568366
247,10,0.000000,0.000000,0.000000
248,0,0.000000,0.000000,0.000000
248,1,0.000019,0.000017,7.597812
248,2,0.000036,0.000033,7.597812
248,3,0.000049,0.000045,7.597812
248,4,0.000058,0.000053,7.597812
248,5,0.000061,0.000056,7.597812
248,6,0.000058,0.000053,7.597812
248,7,0.000049,0.000045,7.597812
248,8,0.000036,0.000033,7.597812
248,9,0.000019,0.000017,7.597812
248,10,0.000000,0.000000,0.000000
249,0,0.000000,0.000000,0.000000
249,1,0.000018,0.000017,7.627250
249,2,0.000034,0.000032,7.627250
249,3,0.000047,0.000044,7.627250
249,4,0.000055,0.000051,7.627250
249,5,0.000058,0.000054,7.627250
249,6,0.000055,0.000051,7.627250
249,7,0.000047,0.000044,7.627250
249,8,0.000034,0.000032,7.627250
249,9,0.000018,0.000017,7.627250
249,10,0.000000,0.000000,0.000000
250,0,0.000000,0.000000,0.000000
250,1,0.000017,0.000016,7.656677
250,2,0.000033,0.000030,7.656677
250,3,0.000045,0.000042,7.656677
250,4,0.000053,0.000049,7.656677
250,5,0.000056,0.000052,7.656677
250,6,0.000053,0.000049,7.656677
250,7,0.000045,0.000042,7.656677
250,8,0.000033,0.000030,7.656677
250,9,0.000017,0.000016,7.656677
250,10,0.000000,0.000000,0.000000
251,0,0.000000,0.000000,0.000000
251,1,0.000017,0.000015,7.686096
251,2,0.000032,0.000029,7.686096
251,3,0.000044,0.000040,7.686096
251,4,0.000051,0.000047,7.686096
251,5,0.000054,0.000050,7.686096
251,6,0.000051,0.000047,7.686096
251,7,0.000044,0.000040,7.686096
251,8,0.000032,0.000029,7.686096
251,9,0.000017,0.000015,7.686096
251,10,0.000000,0.000000,0.000000
252,0,0.000000,0.000000,0.000000
252,1,0.000016,0.000015,7.715505
252,2,0.000030,0.000028,7.715505
252,3,0.000042,0.000039,7.715505
252,4,0.000049,0.000045,7.715505
252,5,0.000052,0.000048,7.715505
252,6,0.000049,0.000045,7.715505
252,7,0.000042,0.000039,7.715505
252,8,0.000030,0.000028,7.715505
252,9,0.000016,0.000015,7.715505
252,10,0.000000,0.000000,0.000000
253,0,0.000000,0.000000,0.000000
253,1,0.000015,0.000014,7.744904
253,2,0.000029,0.000027,7.744904
253,3,0.000040,0.000037,7.744904
253,4,0.000047,0.000044,7.744904
253,5,0.000050,0.000046,7.744904
253,6,0.000047,0.000044,7.744904
253,7,0.000040,0.000037,7.744904
253,8,0.000029,0.000027,7.744904
253,9,0.000015,0.000014,7.744904
253,10,0.000000,0.000000,0.000000
254,0,0.000000,0.000000,0.000000
254,1,0.000015,0.000014,7.774295
254,2,0.000028,0.000026,7.774295
254,3,0.000039,0.000036,7.774295
254,4,0.000046,0.000042,7.774295
254,5,0.000048,0.000044,7.774295
254,6,0.000046,0.000042,7.774295
254,7,0.000039,0.000036,7.774295
254,8,0.000028,0.000026,7.774295
254,9,0.000015,0.000014,7.774295
254,10,0.000000,0.000000,0.000000
